ALV-7004/USB
Date :	"08.06.2022"
Time :	"14:36:52"
Samplename : 	"Samplename needed."
SampMemo(0) : 	""
SampMemo(1) : 	""
SampMemo(2) : 	""
SampMemo(3) : 	""
SampMemo(4) : 	""
SampMemo(5) : 	""
SampMemo(6) : 	""
SampMemo(7) : 	""
SampMemo(8) : 	""
SampMemo(9) : 	""
Temperature [K] :	     297.93262
Viscosity [cp]  :	       0.89469
Refractive Index:	       1.33200
Wavelength [nm] :	     632.80000
Angle [°]       :	     120.00000
Duration [s]    :	        10
FloatDur [ms]   :	         9961
Stop TP [ms]   :	  16777216
Runs            :	         1
Mode            :	"C-CH0/1+1/0"
MeanCR0 [kHz]   :	     286.93359
MeanCR1 [kHz]   :	     294.09347
MeanCR2 [kHz]   :	       0.00000
MeanCR3 [kHz]   :	       0.00000

"Correlation"
  2.50000E-005	  8.93025E-001	  8.91264E-001	  0.00000E+000	  0.00000E+000
  5.00000E-005	  8.89765E-001	  9.01971E-001	  0.00000E+000	  0.00000E+000
  7.50000E-005	  8.96189E-001	  8.84031E-001	  0.00000E+000	  0.00000E+000
  1.00000E-004	  9.01043E-001	  9.04588E-001	  0.00000E+000	  0.00000E+000
  1.25000E-004	  8.98925E-001	  9.02351E-001	  0.00000E+000	  0.00000E+000
  1.50000E-004	  8.82770E-001	  8.85173E-001	  0.00000E+000	  0.00000E+000
  1.75000E-004	  8.89051E-001	  8.86601E-001	  0.00000E+000	  0.00000E+000
  2.00000E-004	  8.88361E-001	  8.88028E-001	  0.00000E+000	  0.00000E+000
  2.25000E-004	  8.78487E-001	  8.83079E-001	  0.00000E+000	  0.00000E+000
  2.50000E-004	  8.95880E-001	  8.97831E-001	  0.00000E+000	  0.00000E+000
  2.75000E-004	  8.92287E-001	  9.01162E-001	  0.00000E+000	  0.00000E+000
  3.00000E-004	  8.93738E-001	  8.87743E-001	  0.00000E+000	  0.00000E+000
  3.25000E-004	  8.88552E-001	  8.95547E-001	  0.00000E+000	  0.00000E+000
  3.50000E-004	  8.87909E-001	  8.93643E-001	  0.00000E+000	  0.00000E+000
  3.75000E-004	  8.80890E-001	  8.67424E-001	  0.00000E+000	  0.00000E+000
  4.00000E-004	  8.95654E-001	  8.90431E-001	  0.00000E+000	  0.00000E+000
  4.50000E-004	  8.89694E-001	  8.94761E-001	  0.00000E+000	  0.00000E+000
  5.00000E-004	  8.89503E-001	  8.86838E-001	  0.00000E+000	  0.00000E+000
  5.50000E-004	  8.94036E-001	  8.93667E-001	  0.00000E+000	  0.00000E+000
  6.00000E-004	  8.94476E-001	  8.95380E-001	  0.00000E+000	  0.00000E+000
  6.50000E-004	  8.90919E-001	  8.81390E-001	  0.00000E+000	  0.00000E+000
  7.00000E-004	  8.90717E-001	  8.90455E-001	  0.00000E+000	  0.00000E+000
  7.50000E-004	  8.93822E-001	  8.92239E-001	  0.00000E+000	  0.00000E+000
  8.00000E-004	  8.97058E-001	  9.02720E-001	  0.00000E+000	  0.00000E+000
  9.00000E-004	  8.94048E-001	  8.99377E-001	  0.00000E+000	  0.00000E+000
  1.00000E-003	  8.91014E-001	  8.91097E-001	  0.00000E+000	  0.00000E+000
  1.10000E-003	  8.88653E-001	  8.94678E-001	  0.00000E+000	  0.00000E+000
  1.20000E-003	  8.90330E-001	  8.88599E-001	  0.00000E+000	  0.00000E+000
  1.30000E-003	  8.89753E-001	  8.92120E-001	  0.00000E+000	  0.00000E+000
  1.40000E-003	  8.88153E-001	  8.83698E-001	  0.00000E+000	  0.00000E+000
  1.50000E-003	  8.94066E-001	  8.94048E-001	  0.00000E+000	  0.00000E+000
  1.60000E-003	  8.90839E-001	  8.88279E-001	  0.00000E+000	  0.00000E+000
  1.80000E-003	  8.88207E-001	  8.86720E-001	  0.00000E+000	  0.00000E+000
  2.00000E-003	  8.87336E-001	  8.87559E-001	  0.00000E+000	  0.00000E+000
  2.20000E-003	  8.84984E-001	  8.86958E-001	  0.00000E+000	  0.00000E+000
  2.40000E-003	  8.90191E-001	  8.91799E-001	  0.00000E+000	  0.00000E+000
  2.60000E-003	  8.84585E-001	  8.87505E-001	  0.00000E+000	  0.00000E+000
  2.80000E-003	  8.88386E-001	  8.88207E-001	  0.00000E+000	  0.00000E+000
  3.00000E-003	  8.84987E-001	  8.85899E-001	  0.00000E+000	  0.00000E+000
  3.20000E-003	  8.87164E-001	  8.86447E-001	  0.00000E+000	  0.00000E+000
  3.60000E-003	  8.84063E-001	  8.84062E-001	  0.00000E+000	  0.00000E+000
  4.00000E-003	  8.80789E-001	  8.83077E-001	  0.00000E+000	  0.00000E+000
  4.40000E-003	  8.83828E-001	  8.84540E-001	  0.00000E+000	  0.00000E+000
  4.80000E-003	  8.81257E-001	  8.82842E-001	  0.00000E+000	  0.00000E+000
  5.20000E-003	  8.80313E-001	  8.81507E-001	  0.00000E+000	  0.00000E+000
  5.60000E-003	  8.81732E-001	  8.81810E-001	  0.00000E+000	  0.00000E+000
  6.00000E-003	  8.77408E-001	  8.77708E-001	  0.00000E+000	  0.00000E+000
  6.40000E-003	  8.77750E-001	  8.77260E-001	  0.00000E+000	  0.00000E+000
  7.20000E-003	  8.76855E-001	  8.77769E-001	  0.00000E+000	  0.00000E+000
  8.00000E-003	  8.73859E-001	  8.75325E-001	  0.00000E+000	  0.00000E+000
  8.80000E-003	  8.73733E-001	  8.73107E-001	  0.00000E+000	  0.00000E+000
  9.60000E-003	  8.69493E-001	  8.69569E-001	  0.00000E+000	  0.00000E+000
  1.04000E-002	  8.70284E-001	  8.69166E-001	  0.00000E+000	  0.00000E+000
  1.12000E-002	  8.67553E-001	  8.67956E-001	  0.00000E+000	  0.00000E+000
  1.20000E-002	  8.66479E-001	  8.66730E-001	  0.00000E+000	  0.00000E+000
  1.28000E-002	  8.64848E-001	  8.64743E-001	  0.00000E+000	  0.00000E+000
  1.44000E-002	  8.59812E-001	  8.60169E-001	  0.00000E+000	  0.00000E+000
  1.60000E-002	  8.58633E-001	  8.59211E-001	  0.00000E+000	  0.00000E+000
  1.76000E-002	  8.52915E-001	  8.53363E-001	  0.00000E+000	  0.00000E+000
  1.92000E-002	  8.50726E-001	  8.50047E-001	  0.00000E+000	  0.00000E+000
  2.08000E-002	  8.46354E-001	  8.46635E-001	  0.00000E+000	  0.00000E+000
  2.24000E-002	  8.44083E-001	  8.42874E-001	  0.00000E+000	  0.00000E+000
  2.40000E-002	  8.41067E-001	  8.41112E-001	  0.00000E+000	  0.00000E+000
  2.56000E-002	  8.37319E-001	  8.38017E-001	  0.00000E+000	  0.00000E+000
  2.88000E-002	  8.31676E-001	  8.31627E-001	  0.00000E+000	  0.00000E+000
  3.20000E-002	  8.25758E-001	  8.25249E-001	  0.00000E+000	  0.00000E+000
  3.52000E-002	  8.17577E-001	  8.16386E-001	  0.00000E+000	  0.00000E+000
  3.84000E-002	  8.12648E-001	  8.12427E-001	  0.00000E+000	  0.00000E+000
  4.16000E-002	  8.06265E-001	  8.07345E-001	  0.00000E+000	  0.00000E+000
  4.48000E-002	  7.99602E-001	  7.99051E-001	  0.00000E+000	  0.00000E+000
  4.80000E-002	  7.94057E-001	  7.93881E-001	  0.00000E+000	  0.00000E+000
  5.12000E-002	  7.88400E-001	  7.88634E-001	  0.00000E+000	  0.00000E+000
  5.76000E-002	  7.76545E-001	  7.76462E-001	  0.00000E+000	  0.00000E+000
  6.40000E-002	  7.64521E-001	  7.65090E-001	  0.00000E+000	  0.00000E+000
  7.04000E-002	  7.53325E-001	  7.53363E-001	  0.00000E+000	  0.00000E+000
  7.68000E-002	  7.41755E-001	  7.42196E-001	  0.00000E+000	  0.00000E+000
  8.32000E-002	  7.31029E-001	  7.31459E-001	  0.00000E+000	  0.00000E+000
  8.96000E-002	  7.20579E-001	  7.20831E-001	  0.00000E+000	  0.00000E+000
  9.60000E-002	  7.10111E-001	  7.10629E-001	  0.00000E+000	  0.00000E+000
  1.02400E-001	  7.00029E-001	  7.00520E-001	  0.00000E+000	  0.00000E+000
  1.15200E-001	  6.80254E-001	  6.80790E-001	  0.00000E+000	  0.00000E+000
  1.28000E-001	  6.60141E-001	  6.60356E-001	  0.00000E+000	  0.00000E+000
  1.40800E-001	  6.41810E-001	  6.42510E-001	  0.00000E+000	  0.00000E+000
  1.53600E-001	  6.24015E-001	  6.24433E-001	  0.00000E+000	  0.00000E+000
  1.66400E-001	  6.06866E-001	  6.07380E-001	  0.00000E+000	  0.00000E+000
  1.79200E-001	  5.90203E-001	  5.90061E-001	  0.00000E+000	  0.00000E+000
  1.92000E-001	  5.73693E-001	  5.73353E-001	  0.00000E+000	  0.00000E+000
  2.04800E-001	  5.58671E-001	  5.58352E-001	  0.00000E+000	  0.00000E+000
  2.30400E-001	  5.28944E-001	  5.28539E-001	  0.00000E+000	  0.00000E+000
  2.56000E-001	  5.01222E-001	  5.01179E-001	  0.00000E+000	  0.00000E+000
  2.81600E-001	  4.75142E-001	  4.76126E-001	  0.00000E+000	  0.00000E+000
  3.07200E-001	  4.50888E-001	  4.51593E-001	  0.00000E+000	  0.00000E+000
  3.32800E-001	  4.27386E-001	  4.28385E-001	  0.00000E+000	  0.00000E+000
  3.58400E-001	  4.05188E-001	  4.06342E-001	  0.00000E+000	  0.00000E+000
  3.84000E-001	  3.84564E-001	  3.85695E-001	  0.00000E+000	  0.00000E+000
  4.09600E-001	  3.64980E-001	  3.65880E-001	  0.00000E+000	  0.00000E+000
  4.60800E-001	  3.29322E-001	  3.30365E-001	  0.00000E+000	  0.00000E+000
  5.12000E-001	  2.96076E-001	  2.96780E-001	  0.00000E+000	  0.00000E+000
  5.63200E-001	  2.66192E-001	  2.66647E-001	  0.00000E+000	  0.00000E+000
  6.14400E-001	  2.40065E-001	  2.40371E-001	  0.00000E+000	  0.00000E+000
  6.65600E-001	  2.17413E-001	  2.18113E-001	  0.00000E+000	  0.00000E+000
  7.16800E-001	  1.97738E-001	  1.99125E-001	  0.00000E+000	  0.00000E+000
  7.68000E-001	  1.79626E-001	  1.80635E-001	  0.00000E+000	  0.00000E+000
  8.19200E-001	  1.63365E-001	  1.64520E-001	  0.00000E+000	  0.00000E+000
  9.21600E-001	  1.35192E-001	  1.36045E-001	  0.00000E+000	  0.00000E+000
  1.02400E+000	  1.11876E-001	  1.12732E-001	  0.00000E+000	  0.00000E+000
  1.12640E+000	  9.18072E-002	  9.24268E-002	  0.00000E+000	  0.00000E+000
  1.22880E+000	  7.41964E-002	  7.48114E-002	  0.00000E+000	  0.00000E+000
  1.33120E+000	  5.97016E-002	  6.04040E-002	  0.00000E+000	  0.00000E+000
  1.43360E+000	  4.87505E-002	  4.94429E-002	  0.00000E+000	  0.00000E+000
  1.53600E+000	  4.04240E-002	  4.09764E-002	  0.00000E+000	  0.00000E+000
  1.63840E+000	  3.18942E-002	  3.22045E-002	  0.00000E+000	  0.00000E+000
  1.84320E+000	  1.80577E-002	  1.84077E-002	  0.00000E+000	  0.00000E+000
  2.04800E+000	  1.18780E-002	  1.23354E-002	  0.00000E+000	  0.00000E+000
  2.25280E+000	  1.11587E-002	  1.14273E-002	  0.00000E+000	  0.00000E+000
  2.45760E+000	  9.00877E-003	  8.80369E-003	  0.00000E+000	  0.00000E+000
  2.66240E+000	  6.41396E-003	  5.78967E-003	  0.00000E+000	  0.00000E+000
  2.86720E+000	  4.30331E-003	  3.46605E-003	  0.00000E+000	  0.00000E+000
  3.07200E+000	  2.25913E-004	 -6.74113E-004	  0.00000E+000	  0.00000E+000
  3.27680E+000	 -1.64557E-003	 -1.89531E-003	  0.00000E+000	  0.00000E+000
  3.68640E+000	 -2.08333E-003	 -1.85915E-003	  0.00000E+000	  0.00000E+000
  4.09600E+000	 -3.28754E-003	 -2.75571E-003	  0.00000E+000	  0.00000E+000
  4.50560E+000	 -4.63609E-003	 -4.68467E-003	  0.00000E+000	  0.00000E+000
  4.91520E+000	 -7.09759E-004	 -1.26274E-003	  0.00000E+000	  0.00000E+000
  5.32480E+000	  2.96656E-004	 -5.18370E-004	  0.00000E+000	  0.00000E+000
  5.73440E+000	  2.16933E-003	  2.10429E-003	  0.00000E+000	  0.00000E+000
  6.14400E+000	  3.84324E-003	  3.72459E-003	  0.00000E+000	  0.00000E+000
  6.55360E+000	  4.10742E-003	  3.53006E-003	  0.00000E+000	  0.00000E+000
