ALV-7004 CGS-8F Data, Averaged Run Data
Date :	"11.05.2021"
Time :	"09:36:44"
Samplename : 	"093 2021 Wasser"
SampMemo(0) : 	"Wasser-Messung "
SampMemo(1) : 	""
SampMemo(2) : 	""
SampMemo(3) : 	""
SampMemo(4) : 	""
SampMemo(5) : 	""
SampMemo(6) : 	""
SampMemo(7) : 	""
SampMemo(8) : 	""
SampMemo(9) : 	""
Temperature [K] :	     292.96210
Viscosity [cp]  :	       1.00637
Refractive Index:	       1.33200
Wavelength [nm] :	     632.80000
Angle(1)[°]     :	      26.00000
Angle(2)[°]     :	      42.00000
Angle(3)[°]     :	      58.00000
Angle(4)[°]     :	      74.00000
Angle(5)[°]     :	      90.00000
Angle(6)[°]     :	     106.00000
Angle(7)[°]     :	     122.00000
Angle(8)[°]     :	     138.00000
Duration [s]    :	          90.0
Runs            :	         3
Mode            :	"8 x AUTO, 100 ns STC"
MeanCR1 [kHz]   :	       3.37313
MeanCR2 [kHz]   :	       2.40324
MeanCR3 [kHz]   :	       2.42390
MeanCR4 [kHz]   :	       1.74817
MeanCR5 [kHz]   :	       1.55462
MeanCR6 [kHz]   :	       2.12924
MeanCR7 [kHz]   :	       2.11266
MeanCR8 [kHz]   :	       1.13607

"Correlation"
  1.00000E-004	  3.27393E+000	  4.03721E+000	  6.81414E-001	  2.26858E+000	  1.69168E+000	  3.38853E+000	  4.17466E+000	  8.57109E-001
  2.00000E-004	  1.46397E+000	  1.37304E+000	  2.94682E-001	  1.10243E+000	  3.42883E-001	  1.00348E+000	  1.43440E+000	  3.21293E-001
  3.00000E-004	  5.07409E-001	  7.22634E-001	  1.33203E-001	  4.49363E-001	  1.77594E-001	  2.26457E-001	  7.65325E-001	  2.04423E-001
  4.00000E-004	 -5.14192E-002	  8.11200E-001	  4.72765E-001	  4.16705E-001	  1.39300E-001	  1.37603E-002	  4.89684E-001	  2.15817E-001
  5.00000E-004	  3.38744E-001	  7.46731E-001	 -8.74242E-002	 -7.68536E-002	  1.56785E-001	  3.39608E-001	  2.60777E-001	  1.16473E-001
  6.00000E-004	  2.42628E-001	  7.24295E-001	  2.57145E-001	  2.75249E-001	  1.73621E-002	  1.25332E-001	  3.84817E-001	  1.26203E-001
  7.00000E-004	  1.55193E-001	  4.86658E-001	 -1.76189E-001	  1.37587E-002	  2.92809E-002	 -3.90264E-002	  3.36100E-001	  2.16699E-001
  8.00000E-004	  5.47702E-001	  1.57586E-001	 -7.96020E-002	 -1.34642E-002	  1.37029E-001	  1.12309E-001	  2.48894E-001	 -8.24781E-002
  9.00000E-004	  2.07298E-001	  7.63523E-001	 -5.02770E-002	  1.25262E-001	 -1.60613E-001	  4.92261E-002	  7.68372E-002	 -1.60169E-001
  1.00000E-003	 -5.29207E-002	  3.17781E-001	  9.72222E-002	  4.43603E-001	 -3.51509E-001	  4.56048E-001	  9.76654E-002	  2.35209E-001
